Index,PMID,Substrate,Substrate PubChem CID,Metabolite,Metabolite PubChem CID,Metabolite ChEBI,Metabolite HMDB,Metabolite KEGG,Metabolite fooDB,Metabolite Metabolights,Extra Source,Gene,Gene ID,Alteration,high/low-throughput,Associative mode,human/mouse,Sample,Experimental method,Measurement technique,Description,Condition,DOID
29,31255176,D-Fructose,2723872,Pioglitazone,4829,CHEBI:8228,HMDB0015264,C07675,,,,Il18,16173,inhibition,low-throughput,causally,mouse,"fecal,Murine CT26 colon carcinoma cells","in vivo experiment,cell culture","16S rRNA sequence,qPCR,Western blot assay","A high-fructose diet caused the hippocampal neuroinflammatory response, reactive gliosis, and neuronal loss in C57BL/6N mice. Depletion of the gut microbiota using broad-spectrum antibiotics suppressed the hippocampal neuroinflammatory response in fructose-fed mice, but these animals still exhibited neuronal loss. Gut microbiota compositional alteration, short-chain fatty acids (SCFAs) reduction, intestinal epithelial barrier impairment, NOD-like receptor family pyrin domain-containing 6 (NLRP6) inflammasome dysfunction, high levels of serum endotoxin, and FITC-dextran were observed in fructose-fed mice. Of note, SCFAs, as well as pioglitazone (a selective peroxisome proliferator-activated receptor gamma (PPAR-��) agonist), shaped the gut microbiota and ameliorated intestinal epithelial barrier impairment and NLRP6 inflammasome dysfunction in fructose-fed mice. Moreover, SCFAs-mediated NLRP6 inflammasome activation was inhibited by histamine (a bacterial metabolite) in ex vivo colonic explants and suppressed in murine CT26 colon carcinoma cells transfected with NLRP6 siRNA. However, pioglitazone and GW9662 (a PPAR-�� antagonist) exerted no impact on SCFAs-mediated NLRP6 inflammasome activation in ex vivo colonic explants, suggesting that SCFAs may stimulate NLRP6 inflammasome independently of PPAR-�� activation. SCFAs and pioglitazone prevented fructose-induced hippocampal neuroinflammatory response and neuronal loss in mice. Additionally, SCFAs activated colonic NLRP6 inflammasome and increased DCX+ newborn neurons in the hippocampal DG of control mice",fed with high-fructose diet,
29,31255176,D-Fructose,2723872,Pioglitazone,4829,CHEBI:8228,HMDB0015264,C07675,,,,NLRP6,171389,activation,low-throughput,causally,human,"fecal,Murine CT26 colon carcinoma cells","in vivo experiment,cell culture","16S rRNA sequence,qPCR,Western blot assay","A high-fructose diet caused the hippocampal neuroinflammatory response, reactive gliosis, and neuronal loss in C57BL/6N mice. Depletion of the gut microbiota using broad-spectrum antibiotics suppressed the hippocampal neuroinflammatory response in fructose-fed mice, but these animals still exhibited neuronal loss. Gut microbiota compositional alteration, short-chain fatty acids (SCFAs) reduction, intestinal epithelial barrier impairment, NOD-like receptor family pyrin domain-containing 6 (NLRP6) inflammasome dysfunction, high levels of serum endotoxin, and FITC-dextran were observed in fructose-fed mice. Of note, SCFAs, as well as pioglitazone (a selective peroxisome proliferator-activated receptor gamma (PPAR-��) agonist), shaped the gut microbiota and ameliorated intestinal epithelial barrier impairment and NLRP6 inflammasome dysfunction in fructose-fed mice. Moreover, SCFAs-mediated NLRP6 inflammasome activation was inhibited by histamine (a bacterial metabolite) in ex vivo colonic explants and suppressed in murine CT26 colon carcinoma cells transfected with NLRP6 siRNA. However, pioglitazone and GW9662 (a PPAR-�� antagonist) exerted no impact on SCFAs-mediated NLRP6 inflammasome activation in ex vivo colonic explants, suggesting that SCFAs may stimulate NLRP6 inflammasome independently of PPAR-�� activation. SCFAs and pioglitazone prevented fructose-induced hippocampal neuroinflammatory response and neuronal loss in mice. Additionally, SCFAs activated colonic NLRP6 inflammasome and increased DCX+ newborn neurons in the hippocampal DG of control mice.",fed with high-fructose diet,
30,31506421,Tryptophan,6305,3-Indolepropionic acid,3744,CHEBI:43580,HMDB0002302,C22236,FDB000941,MTBLC43580,food; homo sapiens,TJP1,7082,activation,low-throughput,causally,human,fecal,in vitro bacterial culture,RT-qPCR,"Indole-3-propionic acid (IPA), a tryptophan metabolite produced by gut bacteria, is a potent anti-non-alcoholic steatohepatitis (NASH) microbial metabolite. Here, we demonstrate that administration of IPA modulates the microbiota composition in the gut and inhibits microbial dysbiosis in rats fed a high-fat diet. IPA induces the expression of tight junction proteins, such as ZO-1 and Occludin, and maintains intestinal epithelium homeostasis, leading to a reduction in plasma endotoxin levels. Interestingly, IPA inhibits NF-��B signaling and reduces the levels of proinflammatory cytokines, such as TNF��, IL-1��, and IL-6, in response to endotoxin in macrophages to repress hepatic inflammation and liver injury. Moreover, IPA is sufficient to inhibit the expression of fibrogenic and collagen genes and attenuate diet-induced NASH phenotypes. The beneficial effects of IPA on the liver are likely mediated through inhibiting the production of endotoxin in the gut.",healthy,
30,31506421,Tryptophan,6305,3-Indolepropionic acid,3744,CHEBI:43580,HMDB0002302,C22236,FDB000941,MTBLC43580,food; homo sapiens,NFKB1,4790,inhibition,low-throughput,causally,human,fecal,in vitro bacterial culture,RT-qPCR,"Indole-3-propionic acid (IPA), a tryptophan metabolite produced by gut bacteria, is a potent anti-non-alcoholic steatohepatitis (NASH) microbial metabolite. Here, we demonstrate that administration of IPA modulates the microbiota composition in the gut and inhibits microbial dysbiosis in rats fed a high-fat diet. IPA induces the expression of tight junction proteins, such as ZO-1 and Occludin, and maintains intestinal epithelium homeostasis, leading to a reduction in plasma endotoxin levels. Interestingly, IPA inhibits NF-��B signaling and reduces the levels of proinflammatory cytokines, such as TNF��, IL-1��, and IL-6, in response to endotoxin in macrophages to repress hepatic inflammation and liver injury. Moreover, IPA is sufficient to inhibit the expression of fibrogenic and collagen genes and attenuate diet-induced NASH phenotypes. The beneficial effects of IPA on the liver are likely mediated through inhibiting the production of endotoxin in the gut.",healthy,
30,31506421,Tryptophan,6305,3-Indolepropionic acid,3744,CHEBI:43580,HMDB0002302,C22236,FDB000941,MTBLC43580,food; homo sapiens,TNF,7124,inhibition,low-throughput,causally,human,fecal,in vitro bacterial culture,RT-qPCR,"Indole-3-propionic acid (IPA), a tryptophan metabolite produced by gut bacteria, is a potent anti-non-alcoholic steatohepatitis (NASH) microbial metabolite. Here, we demonstrate that administration of IPA modulates the microbiota composition in the gut and inhibits microbial dysbiosis in rats fed a high-fat diet. IPA induces the expression of tight junction proteins, such as ZO-1 and Occludin, and maintains intestinal epithelium homeostasis, leading to a reduction in plasma endotoxin levels. Interestingly, IPA inhibits NF-��B signaling and reduces the levels of proinflammatory cytokines, such as TNF��, IL-1��, and IL-6, in response to endotoxin in macrophages to repress hepatic inflammation and liver injury. Moreover, IPA is sufficient to inhibit the expression of fibrogenic and collagen genes and attenuate diet-induced NASH phenotypes. The beneficial effects of IPA on the liver are likely mediated through inhibiting the production of endotoxin in the gut.",healthy,
30,31506421,Tryptophan,6305,3-Indolepropionic acid,3744,CHEBI:43580,HMDB0002302,C22236,FDB000941,MTBLC43580,food; homo sapiens,IL1B,3553,inhibition,low-throughput,causally,human,fecal,in vitro bacterial culture,RT-qPCR,"Indole-3-propionic acid (IPA), a tryptophan metabolite produced by gut bacteria, is a potent anti-non-alcoholic steatohepatitis (NASH) microbial metabolite. Here, we demonstrate that administration of IPA modulates the microbiota composition in the gut and inhibits microbial dysbiosis in rats fed a high-fat diet. IPA induces the expression of tight junction proteins, such as ZO-1 and Occludin, and maintains intestinal epithelium homeostasis, leading to a reduction in plasma endotoxin levels. Interestingly, IPA inhibits NF-��B signaling and reduces the levels of proinflammatory cytokines, such as TNF��, IL-1��, and IL-6, in response to endotoxin in macrophages to repress hepatic inflammation and liver injury. Moreover, IPA is sufficient to inhibit the expression of fibrogenic and collagen genes and attenuate diet-induced NASH phenotypes. The beneficial effects of IPA on the liver are likely mediated through inhibiting the production of endotoxin in the gut.",healthy,
30,31506421,Tryptophan,6305,3-Indolepropionic acid,3744,CHEBI:43580,HMDB0002302,C22236,FDB000941,MTBLC43580,food; homo sapiens,IL6,3569,inhibition,low-throughput,causally,human,fecal,in vitro bacterial culture,RT-qPCR,"Indole-3-propionic acid (IPA), a tryptophan metabolite produced by gut bacteria, is a potent anti-non-alcoholic steatohepatitis (NASH) microbial metabolite. Here, we demonstrate that administration of IPA modulates the microbiota composition in the gut and inhibits microbial dysbiosis in rats fed a high-fat diet. IPA induces the expression of tight junction proteins, such as ZO-1 and Occludin, and maintains intestinal epithelium homeostasis, leading to a reduction in plasma endotoxin levels. Interestingly, IPA inhibits NF-��B signaling and reduces the levels of proinflammatory cytokines, such as TNF��, IL-1��, and IL-6, in response to endotoxin in macrophages to repress hepatic inflammation and liver injury. Moreover, IPA is sufficient to inhibit the expression of fibrogenic and collagen genes and attenuate diet-induced NASH phenotypes. The beneficial effects of IPA on the liver are likely mediated through inhibiting the production of endotoxin in the gut.",healthy,
31,27505423,,,Vancomycin,14969,CHEBI:28001,HMDB0014653,C06689,FDB007103,MTBLC28001,food,LEP,3952,inhibition,low-throughput,causally,human,"plasma,fecal",in vivo experiment,RT-PCR,"Plasma from rats treated for seven days with the non-absorbed antibiotic vancomycin or a mixture of streptomycin, neomycin, polymyxin B and bacitracin was analyzed using mass spectrometry-based metabolite profiling platforms. Antibiotic-induced changes in the abundance of individual groups of intestinal microbiota dramatically altered the host's metabolism. Hierarchical clustering of dissimilarities separated the levels of 284 identified metabolites from treated vs. untreated rats; 193 were altered by the antibiotic treatments with a tendency towards decreased metabolite levels. Catabolism of the aromatic amino acids phenylalanine, tryptophan and tyrosine was the most affected pathway comprising 33 affected metabolites. Vancomycin-treated rats were administered amino acid metabolites prior to ischemia/reperfusion studies. Oral or intravenous pretreatment of rats with these amino acid metabolites abolished the decrease in infarct size conferred by vancomycin. Cardioprotection by vancomycin is mediated by activation of pro-survival kinases Akt, p42/44 MAPK and p39 MAPK, as well as activation of KATP channels, classical mediators and effectors of pharmacologic cardioprotection. These proteins are components of known intersecting and interdependent signaling pathways in the myocardium that determine severity of myocardial infarction.",healthy,
31,27505423,,,Vancomycin,14969,CHEBI:28001,HMDB0014653,C06689,FDB007103,MTBLC28001,food,AKT1,207,activation,low-throughput,causally,human,"plasma,fecal",in vivo experiment,RT-PCR,"Plasma from rats treated for seven days with the non-absorbed antibiotic vancomycin or a mixture of streptomycin, neomycin, polymyxin B and bacitracin was analyzed using mass spectrometry-based metabolite profiling platforms. Antibiotic-induced changes in the abundance of individual groups of intestinal microbiota dramatically altered the host's metabolism. Hierarchical clustering of dissimilarities separated the levels of 284 identified metabolites from treated vs. untreated rats; 193 were altered by the antibiotic treatments with a tendency towards decreased metabolite levels. Catabolism of the aromatic amino acids phenylalanine, tryptophan and tyrosine was the most affected pathway comprising 33 affected metabolites. Vancomycin-treated rats were administered amino acid metabolites prior to ischemia/reperfusion studies. Oral or intravenous pretreatment of rats with these amino acid metabolites abolished the decrease in infarct size conferred by vancomycin. Cardioprotection by vancomycin is mediated by activation of pro-survival kinases Akt, p42/44 MAPK and p40 MAPK, as well as activation of KATP channels, classical mediators and effectors of pharmacologic cardioprotection. These proteins are components of known intersecting and interdependent signaling pathways in the myocardium that determine severity of myocardial infarction.",healthy,
31,27505423,,,Vancomycin,14969,CHEBI:28001,HMDB0014653,C06689,FDB007103,MTBLC28001,food,MAPK1,5594,activation,low-throughput,causally,human,"plasma,fecal",in vivo experiment,RT-PCR,"Plasma from rats treated for seven days with the non-absorbed antibiotic vancomycin or a mixture of streptomycin, neomycin, polymyxin B and bacitracin was analyzed using mass spectrometry-based metabolite profiling platforms. Antibiotic-induced changes in the abundance of individual groups of intestinal microbiota dramatically altered the host's metabolism. Hierarchical clustering of dissimilarities separated the levels of 284 identified metabolites from treated vs. untreated rats; 193 were altered by the antibiotic treatments with a tendency towards decreased metabolite levels. Catabolism of the aromatic amino acids phenylalanine, tryptophan and tyrosine was the most affected pathway comprising 33 affected metabolites. Vancomycin-treated rats were administered amino acid metabolites prior to ischemia/reperfusion studies. Oral or intravenous pretreatment of rats with these amino acid metabolites abolished the decrease in infarct size conferred by vancomycin. Cardioprotection by vancomycin is mediated by activation of pro-survival kinases Akt, p42/44 MAPK and p41 MAPK, as well as activation of KATP channels, classical mediators and effectors of pharmacologic cardioprotection. These proteins are components of known intersecting and interdependent signaling pathways in the myocardium that determine severity of myocardial infarction.",healthy,
